Preferred Label,Class ID,Parents,has part,Class ID2,,,,,,,,,,,
rod photoreceptor outer segment,GO:0120200,GO:0001750,,GO:0120200,,,,,,,,,,,
rod photoreceptor phosphodiesterase 6 complex,GO:7770030,GO:0098796|GO:0120202,,GO:7770030,,,,,,,,,,,
rod spherule,GO:0044317,GO:0043005,,GO:0044317,,,,,,,,,,,
rod telodendria,GO:0120210,GO:0120208,,GO:0120210,,,,,,,,,,,
root hair,GO:0035618,GO:0120025,,GO:0035618,,,,,,,,,,,
root hair tip,GO:0035619,GO:0035618|GO:0051286,,GO:0035619,,,,,,,,,,,
rough endoplasmic reticulum,GO:0005791,GO:0005783,,GO:0005791,,,,,,,,,,,
rough endoplasmic reticulum cisterna,GO:0120083,GO:0071781|GO:0110165|GO:0005791,,GO:0120083,,,,,,,,,,,
rough endoplasmic reticulum lumen,GO:0048237,GO:0031974|GO:0005788|GO:0005791,,GO:0048237,,,,,,,,,,,
rough endoplasmic reticulum membrane,GO:0030867,GO:0005789|GO:0005791|GO:0098588,,GO:0030867,,,,,,,,,,,
RPAP3/R2TP/prefoldin-like complex,GO:1990062,GO:0032991,,GO:1990062,,,,,,,,,,,
RPB4-RPB7 complex,GO:1990328,GO:0140535,,GO:1990328,,,,,,,,,,,
Rpd3L complex,GO:0033698,GO:0070822,,GO:0033698,,,,,,,,,,,
Rpd3L-Expanded complex,GO:0070210,GO:0000785|GO:0000228|GO:0000118,,GO:0070210,,,,,,,,,,,
Rpd3S complex,GO:0032221,GO:0070822,,GO:0032221,,,,,,,,,,,
RQC complex,GO:1990112,GO:0032991,,GO:1990112,,,,,,,,,,,
RQC-trigger complex,GO:0180022,GO:0032991,,GO:0180022,,,,,,,,,,,
RSC-type complex,GO:0016586,GO:0070603,,GO:0016586,,,,,,,,,,,
RSF complex,GO:0031213,GO:0031010,,GO:0031213,,,,,,,,,,,
RSP5-BUL ubiquitin ligase complex,GO:1990306,GO:0140535|GO:1990234,,GO:1990306,,,,,,,,,,,
ruffle,GO:0001726,GO:0031252|GO:0120025,,GO:0001726,,,,,,,,,,,
ruffle membrane,GO:0032587,GO:0031256|GO:0031253|GO:0001726,,GO:0032587,,,,,,,,,,,
Rvs161p-Rvs167p complex,GO:1990528,GO:0032991,,GO:1990528,,,,,,,,,,,
ryanodine receptor complex,GO:1990425,GO:0140534|GO:0005891|GO:0033017,,GO:1990425,,,,,,,,,,,
RZZ complex,GO:1990423,GO:0000776|GO:0032991,,GO:1990423,,,,,,,,,,,
S bouton,GO:1990027,GO:0043195,,GO:1990027,,,,,,,,,,,
S-layer,GO:0030115,GO:0030312,,GO:0030115,,,,,,,,,,,
S100A8 complex,GO:1990661,GO:0032991,,GO:1990661,,,,,,,,,,,
S100A9 complex,GO:1990662,GO:1902495,,GO:1990662,,,,,,,,,,,
Sad1-Kms1 LINC complex,GO:1990612,GO:0034993,,GO:1990612,,,,,,,,,,,
SAGA-type complex,GO:0070461,GO:0000123,,GO:0070461,,,,,,,,,,,
SAM complex,GO:0001401,GO:0005742,,GO:0001401,,,,,,,,,,,
sarcoglycan complex,GO:0016012,GO:0098797|GO:0016011,,GO:0016012,,,,,,,,,,,
sarcolemma,GO:0042383,GO:0005886,,GO:0042383,,,,,,,,,,,
sarcomere,GO:0030017,GO:0110165|GO:0030016,,GO:0030017,,,,,,,,,,,
sarcoplasm,GO:0016528,GO:0005737,,GO:0016528,,,,,,,,,,,
sarcoplasmic reticulum,GO:0016529,GO:0005783|GO:0016528,,GO:0016529,,,,,,,,,,,
sarcoplasmic reticulum lumen,GO:0033018,GO:0031974|GO:0005788|GO:0016529,,GO:0033018,,,,,,,,,,,
sarcoplasmic reticulum membrane,GO:0033017,GO:0005789|GO:0098588|GO:0016529,,GO:0033017,,,,,,,,,,,
sarcosine oxidase complex,GO:0032921,GO:0005737|GO:1990204,,GO:0032921,,,,,,,,,,,
SAS acetyltransferase complex,GO:0033255,GO:0032777,,GO:0033255,,,,,,,,,,,
satellite fibril,GO:0071808,GO:0005930|GO:0110165,,GO:0071808,,,,,,,,,,,
SBF transcription complex,GO:0033309,GO:0090575,,GO:0033309,,,,,,,,,,,
SC5b-7 complex,GO:0034995,GO:0098797,,GO:0034995,,,,,,,,,,,
SCAR complex,GO:0031209,GO:0005737|GO:0032991,,GO:0031209,,,,,,,,,,,
Scc2-Scc4 cohesin loading complex,GO:0090694,GO:0032116,,GO:0090694,,,,,,,,,,,
SCF ubiquitin ligase complex,GO:0019005,GO:0031461,,GO:0019005,,,,,,,,,,,
SCF-Cdc4 ubiquitin ligase complex,GO:0097660,GO:0019005,,GO:0097660,,,,,,,,,,,
SCF-Ctf13 ubiquitin ligase complex,GO:0097661,GO:0019005,,GO:0097661,,,,,,,,,,,
SCF-Das1 ubiquitin ligase complex,GO:0097662,GO:0019005,,GO:0097662,,,,,,,,,,,
SCF-Dia2/Pof3 ubiquitin ligase complex,GO:0097663,GO:0019005,,GO:0097663,,,,,,,,,,,
SCF-Grr1/Pof2 ubiquitin ligase complex,GO:0097664,GO:0019005,,GO:0097664,,,,,,,,,,,
SCF-Hrt3/Pof7 ubiquitin ligase complex,GO:0097675,GO:0019005,,GO:0097675,,,,,,,,,,,
SCF-Mdm30 ubiquitin ligase complex,GO:0097665,GO:0019005,,GO:0097665,,,,,,,,,,,
SCF-Met30/Pof1 ubiquitin ligase complex,GO:0097666,GO:0019005,,GO:0097666,,,,,,,,,,,
SCF-Pof5 ubiquitin ligase complex,GO:0097672,GO:0019005,,GO:0097672,,,,,,,,,,,
SCF-Rcy1/Pof6 ubiquitin ligase complex,GO:0097667,GO:0019005,,GO:0097667,,,,,,,,,,,
SCF-Saf1/Pof9 ubiquitin ligase complex,GO:0097668,GO:0019005,,GO:0097668,,,,,,,,,,,
SCF-Skp2 ubiquitin ligase complex,GO:0097669,GO:0019005,,GO:0097669,,,,,,,,,,,
SCF-Ucc1 ubiquitin ligase complex,GO:0097673,GO:0019005,,GO:0097673,,,,,,,,,,,
SCF-Ufo1/Pof10 ubiquitin ligase complex,GO:0097670,GO:0019005,,GO:0097670,,,,,,,,,,,
SCF-YDR131C ubiquitin ligase complex,GO:0097671,GO:0019005,,GO:0097671,,,,,,,,,,,
SCF-YLR352W ubiquitin ligase complex,GO:0097674,GO:0019005,,GO:0097674,,,,,,,,,,,
Schaffer axon collateral,GO:1990021,GO:0044303,,GO:1990021,,,,,,,,,,,
Schaffer collateral - CA1 synapse,GO:0098685,GO:0045202,,GO:0098685,,,,,,,,,,,
Schmidt-Lanterman incisure,GO:0043220,GO:0110165|GO:0043218,,GO:0043220,,,,,,,,,,,
Schwann cell microvillus,GO:0097454,GO:0005902|GO:0097386,,GO:0097454,,,,,,,,,,,
scintillon,GO:0036007,GO:0005737|GO:0110165,,GO:0036007,,,,,,,,,,,
Scrib-APC complex,GO:0034749,GO:0005737|GO:0032991,,GO:0034749,,,,,,,,,,,
Scrib-APC-beta-catenin complex,GO:0034750,GO:0005737|GO:0032991,,GO:0034750,,,,,,,,,,,
sculpture element,GO:0043675,GO:0043673|GO:0110165,,GO:0043675,,,,,,,,,,,
Sec61 translocon complex,GO:0005784,GO:0071256,,GO:0005784,,,,,,,,,,,
Sec62/Sec63 complex,GO:0031207,GO:0140534|GO:0098796|GO:0031205,,GO:0031207,,,,,,,,,,,
secondary cell septum,GO:0051077,GO:0000935,,GO:0051077,,,,,,,,,,,
secondary cell wall,GO:0009531,GO:0009505,,GO:0009531,,,,,,,,,,,
secondary cell wall cellulose synthase complex,GO:0044568,GO:0010330,,GO:0044568,,,,,,,,,,,
secondary lysosome,GO:0005767,GO:0005764,,GO:0005767,,,,,,,,,,,
secondary plasmodesma,GO:0009551,GO:0009506,,GO:0009551,,,,,,,,,,,
secretory dimeric IgA immunoglobulin complex,GO:0071752,GO:0071750|GO:0071751,,GO:0071752,,,,,,,,,,,
secretory granule,GO:0030141,GO:0099503|GO:0012505,,GO:0030141,,,,,,,,,,,
secretory granule lumen,GO:0034774,GO:0060205|GO:0030141,,GO:0034774,,,,,,,,,,,
secretory granule membrane,GO:0030667,GO:0030141|GO:0098588|GO:0030659,,GO:0030667,,,,,,,,,,,
secretory IgA immunoglobulin complex,GO:0071751,GO:0071749,,GO:0071751,,,,,,,,,,,
secretory vesicle,GO:0099503,GO:0031410,,GO:0099503,,,,,,,,,,,
Seh1-associated complex,GO:0035859,GO:0032991,,GO:0035859,,,,,,,,,,,
semaphorin receptor complex,GO:0002116,GO:0043235,,GO:0002116,,,,,,,,,,,
senescence-associated heterochromatin focus,GO:0035985,GO:0000792,,GO:0035985,,,,,,,,,,,
senescence-associated vacuole,GO:0010282,GO:0000325|GO:0000323,,GO:0010282,,,,,,,,,,,
sensory dendrite,GO:0071683,GO:0030425,,GO:0071683,,,,,,,,,,,
separase-securin complex,GO:1990520,GO:1905369,,GO:1990520,,,,,,,,,,,
septal periplasm,GO:0036240,GO:0042597,,GO:0036240,,,,,,,,,,,
septate junction,GO:0005918,GO:0070160|GO:0043296,,GO:0005918,,,,,,,,,,,
septin band,GO:0032158,GO:0032156|GO:0110165,,GO:0032158,,,,,,,,,,,
septin cap,GO:0032159,GO:0005856|GO:0032156,,GO:0032159,,,,,,,,,,,
septin collar,GO:0032173,GO:0005856|GO:0032156,,GO:0032173,,,,,,,,,,,
septin complex,GO:0031105,GO:0005938|GO:0032991|GO:0032156,,GO:0031105,,,,,,,,,,,
septin cytoskeleton,GO:0032156,GO:0005856,,GO:0032156,,,,,,,,,,,
septin filament array,GO:0032160,GO:0005856|GO:0032156,,GO:0032160,,,,,,,,,,,
septin ring,GO:0005940,GO:0005856|GO:0005938|GO:0032156,,GO:0005940,,,,,,,,,,,
SeqA-DNA complex,GO:1990097,GO:0032993,,GO:1990097,,,,,,,,,,,
serine palmitoyltransferase complex,GO:0017059,GO:0002178,,GO:0017059,,,,,,,,,,,
serine protease inhibitor complex,GO:0097180,GO:0097179,,GO:0097180,,,,,,,,,,,
serine-pyruvate aminotransferase complex,GO:0005969,GO:0005737|GO:1990234,,GO:0005969,,,,,,,,,,,
serine-tRNA ligase complex,GO:0140715,GO:1902494,,GO:0140715,,,,,,,,,,,
serine-type endopeptidase complex,GO:1905370,GO:1905286|GO:1905369,,GO:1905370,,,,,,,,,,,
serine-type peptidase complex,GO:1905286,GO:1905368,,GO:1905286,,,,,,,,,,,
serine/threonine protein kinase complex,GO:1902554,GO:1902911,,GO:1902554,,,,,,,,,,,
serotonergic synapse,GO:0099154,GO:0045202,,GO:0099154,,,,,,,,,,,
serotonin receptor complex,GO:0098665,GO:0043235,,GO:0098665,,,,,,,,,,,
serotonin-activated cation-selective channel complex,GO:1904602,GO:0034703|GO:0098665|GO:0098878,,GO:1904602,,,,,,,,,,,
Set1C/COMPASS complex,GO:0048188,GO:0035097,,GO:0048188,,,,,,,,,,,
Set3 complex,GO:0034967,GO:0000785|GO:0000228|GO:0000118,,GO:0034967,,,,,,,,,,,
sex chromatin,GO:0001739,GO:0000792|GO:0000803,,GO:0001739,,,,,,,,,,,
sex chromosome,GO:0000803,GO:0005694,,GO:0000803,,,,,,,,,,,
sexine,GO:0043673,GO:0110165|GO:0043668,,GO:0043673,,,,,,,,,,,
sexual spore wall,GO:0097514,GO:0031160,,GO:0097514,,,,,,,,,,,
Shc-EGFR complex,GO:0070435,GO:0098797,,GO:0070435,,,,,,,,,,,
Shc-Grb2-Sos complex,GO:0070619,GO:0098797,,GO:0070619,,,,,,,,,,,
shelterin complex,GO:0070187,GO:0000783,,GO:0070187,,,,,,,,,,,
SHREC complex,GO:0070824,GO:0016581,,GO:0070824,,,,,,,,,,,
Shu complex,GO:0097196,GO:0032991,,GO:0097196,,,,,,,,,,,
Sid2-Mob1 complex,GO:0034973,GO:0005737|GO:0032991,,GO:0034973,,,,,,,,,,,
sieve area,GO:0097217,GO:0110165|GO:0009505,,GO:0097217,,,,,,,,,,,
sigma factor antagonist complex,GO:1903865,GO:0005667,,GO:1903865,,,,,,,,,,,
signal peptidase complex,GO:0005787,GO:0140534|GO:0098796|GO:1905370|GO:0005789,,GO:0005787,,,,,,,,,,,
signal recognition particle,GO:0048500,GO:0005737|GO:1990904,,GO:0048500,,,,,,,,,,,
signal recognition particle receptor complex,GO:0005785,GO:0140534|GO:0098796|GO:0030867,,GO:0005785,,,,,,,,,,,
"signal recognition particle, chloroplast targeting",GO:0080085,GO:0048500,,GO:0080085,,,,,,,,,,,
"signal recognition particle, endoplasmic reticulum targeting",GO:0005786,GO:0048500,,GO:0005786,,,,,,,,,,,
"signal recognition particle, plasma membrane targeting",GO:0048501,GO:0048500,,GO:0048501,,,,,,,,,,,
silver ion transmembrane transporter complex,GO:1903114,GO:1902495,,GO:1903114,,,,,,,,,,,
simple sieve plate,GO:0097220,GO:0097218,,GO:0097220,,,,,,,,,,,
SIN/MEN signaling complex,GO:0160065,GO:0032991|GO:0061499,,GO:0160065,,,,,,,,,,,
Sin3-type complex,GO:0070822,GO:0000785|GO:0000228|GO:0000118,,GO:0070822,,,,,,,,,,,
single-stranded DNA-binding protein complex,GO:0044777,GO:0009295|GO:0032991,,GO:0044777,,,,,,,,,,,
single-stranded DNA-dependent ATP-dependent DNA helicase complex,GO:0017117,GO:0033202,,GO:0017117,,,,,,,,,,,
site of DNA damage,GO:0090734,GO:0005694|GO:0110165,,GO:0090734,,,,,,,,,,,
site of double-strand break,GO:0035861,GO:0090734,,GO:0035861,,,,,,,,,,,
site of polarized growth,GO:0030427,GO:0110165,,GO:0030427,,,,,,,,,,,
SKA complex,GO:0170027,GO:0000940|GO:0032991,,GO:0170027,,,,,,,,,,,
skein-like inclusion,GO:0097420,GO:0016234,,GO:0097420,,,,,,,,,,,
skeletal muscle myofibril,GO:0098723,GO:0030016,,GO:0098723,,,,,,,,,,,
Ski complex,GO:0055087,GO:0005737|GO:0032991,,GO:0055087,,,,,,,,,,,
SL snRNP,GO:0071024,GO:0097525,,GO:0071024,,,,,,,,,,,
SLAC complex,GO:0140224,GO:0032991,,GO:0140224,,,,,,,,,,,
slime layer,GO:0030114,GO:0030112,,GO:0030114,,,,,,,,,,,
slit diaphragm,GO:0036057,GO:0036056,,GO:0036057,,,,,,,,,,,
Slit-Robo signaling complex,GO:0071666,GO:0032992,,GO:0071666,,,,,,,,,,,
Slx1-Slx4 complex,GO:0033557,GO:0000228|GO:0140513,,GO:0033557,,,,,,,,,,,
Sm-like protein family complex,GO:0120114,GO:0032991,,GO:0120114,,,,,,,,,,,
SMAD protein complex,GO:0071141,GO:0032991,,GO:0071141,,,,,,,,,,,
small nuclear ribonucleoprotein complex,GO:0030532,GO:1990904|GO:0140513|GO:0120114,,GO:0030532,,,,,,,,,,,
small ribosomal subunit,GO:0015935,GO:0044391,,GO:0015935,,,,,,,,,,,
small ribosomal subunit processing complex,GO:0140638,GO:1902555,,GO:0140638,,,,,,,,,,,
SMC loading complex,GO:0032116,GO:0140513,,GO:0032116,,,,,,,,,,,
Smc5-Smc6 complex,GO:0030915,GO:0000793|GO:0106068,,GO:0030915,,,,,,,,,,,
SmD-containing SMN-Sm protein complex,GO:0034730,GO:0034719,,GO:0034730,,,,,,,,,,,
SMN complex,GO:0032797,GO:0034719|GO:0120114,,GO:0032797,,,,,,,,,,,
SMN-Gemin2 complex,GO:0034718,GO:0090575|GO:0120114,,GO:0034718,,,,,,,,,,,
smooth endoplasmic reticulum,GO:0005790,GO:0005783,,GO:0005790,,,,,,,,,,,
smooth endoplasmic reticulum cisterna,GO:0120082,GO:0071781|GO:0110165|GO:0005790,,GO:0120082,,,,,,,,,,,
smooth endoplasmic reticulum lumen,GO:0048238,GO:0031974|GO:0005788|GO:0005790,,GO:0048238,,,,,,,,,,,
smooth endoplasmic reticulum membrane,GO:0030868,GO:0005789|GO:0005790|GO:0098588,,GO:0030868,,,,,,,,,,,
smooth muscle contractile fiber,GO:0030485,GO:0043292,,GO:0030485,,,,,,,,,,,
smooth muscle dense body,GO:0030486,GO:0110165|GO:0030485,,GO:0030486,,,,,,,,,,,
smooth septate junction,GO:0005920,GO:0005918,,GO:0005920,,,,,,,,,,,
Smp focus,GO:0062238,GO:0000228|GO:1990904|GO:0140513,,GO:0062238,,,,,,,,,,,
SNARE complex,GO:0031201,GO:0005737|GO:0098796,,GO:0031201,,,,,,,,,,,
sno(s)RNA-containing ribonucleoprotein complex,GO:0005732,GO:1990904,,GO:0005732,,,,,,,,,,,
snRNA-activating protein complex,GO:0019185,GO:0005667,,GO:0019185,,,,,,,,,,,
Snt2C complex,GO:0070211,GO:0000785|GO:0000118,,GO:0070211,,,,,,,,,,,
SOD1-Bcl-2 complex,GO:0033607,GO:0140535,,GO:0033607,,,,,,,,,,,
SOD1-calcineurin complex,GO:0032517,GO:0140535,,GO:0032517,,,,,,,,,,,
sodium channel complex,GO:0034706,GO:0034703,,GO:0034706,,,,,,,,,,,
sodium ion-transporting F-type ATPase complex,GO:0016473,GO:0016472,,GO:0016473,,,,,,,,,,,
sodium ion-transporting two-sector ATPase complex,GO:0016472,GO:0098796,,GO:0016472,,,,,,,,,,,
sodium ion-transporting V-type ATPase complex,GO:0016474,GO:0016472,,GO:0016474,,,,,,,,,,,
sodium-translocating NADH:quinone reductase complex,GO:0160292,GO:0032991,,GO:0160292,,,,,,,,,,,
sodium:potassium-exchanging ATPase complex,GO:0005890,GO:0098797|GO:0090533,,GO:0005890,,,,,,,,,,,
solid phase of basement membrane,GO:0140139,GO:0005604|GO:0030312,,GO:0140139,,,,,,,,,,,
solid phase of interstitial matrix,GO:0140151,GO:0030312|GO:0005614,,GO:0140151,,,,,,,,,,,
somatic portion of tanycyte,GO:1990017,GO:0044297,,GO:1990017,,,,,,,,,,,
somatic ring canal,GO:0098549,GO:0045171,,GO:0098549,,,,,,,,,,,
somatic spine,GO:0097465,GO:0044309,,GO:0097465,,,,,,,,,,,
somatodendritic compartment,GO:0036477,GO:0110165,,GO:0036477,,,,,,,,,,,
sorting endosome,GO:0097443,GO:0005768,,GO:0097443,,,,,,,,,,,
SOSS complex,GO:0070876,GO:0140513,,GO:0070876,,,,,,,,,,,
specialized extracellular matrix,GO:0140047,GO:0031012,,GO:0140047,,,,,,,,,,,
specific granule,GO:0042581,GO:0030141,,GO:0042581,,,,,,,,,,,
specific granule lumen,GO:0035580,GO:0042581|GO:0034774,,GO:0035580,,,,,,,,,,,
specific granule membrane,GO:0035579,GO:0042581|GO:0030667,,GO:0035579,,,,,,,,,,,
spectrin,GO:0008091,GO:0032991|GO:0030864,,GO:0008091,,,,,,,,,,,
spectrin-associated cytoskeleton,GO:0014731,GO:0005856,,GO:0014731,,,,,,,,,,,
spectrosome,GO:0045170,GO:0005737|GO:0043232,,GO:0045170,,,,,,,,,,,
sperm annulus,GO:0097227,GO:0036126|GO:0110165,,GO:0097227,,,,,,,,,,,
sperm cytoplasmic droplet,GO:0097598,GO:0031410,,GO:0097598,,,,,,,,,,,
sperm end piece,GO:0097229,GO:0036126|GO:0110165,,GO:0097229,,,,,,,,,,,
sperm fibrous sheath,GO:0035686,GO:0036126|GO:0110165,,GO:0035686,,,,,,,,,,,
sperm flagellum,GO:0036126,GO:0097729,,GO:0036126,,,,,,,,,,,
sperm glycocalyx,GO:0120238,GO:0030112,,GO:0120238,,,,,,,,,,,
sperm head,GO:0061827,GO:0110165,,GO:0061827,,,,,,,,,,,
sperm head plasma membrane,GO:1990913,GO:0097524|GO:0061827|GO:0098590,,GO:1990913,,,,,,,,,,,
sperm head-tail coupling apparatus,GO:0120212,GO:0110165,,GO:0120212,,,,,,,,,,,
sperm individualization complex,GO:0070864,GO:0110165,,GO:0070864,,,,,,,,,,,
sperm midpiece,GO:0097225,GO:0036126|GO:0110165,,GO:0097225,,,,,,,,,,,
sperm mitochondrial sheath,GO:0097226,GO:0097225|GO:0110165,,GO:0097226,,,,,,,,,,,
sperm plasma membrane,GO:0097524,GO:0005886,,GO:0097524,,,,,,,,,,,
sperm principal piece,GO:0097228,GO:0036126|GO:0110165,,GO:0097228,,,,,,,,,,,
spermatoproteasome complex,GO:1990111,GO:0000502,,GO:1990111,,,,,,,,,,,
sphere organelle,GO:0071601,GO:0016604,,GO:0071601,,,,,,,,,,,
spherical high-density lipoprotein particle,GO:0034366,GO:0034364,,GO:0034366,,,,,,,,,,,
spherule viral factory,GO:0039717,GO:0039714,,GO:0039717,,,,,,,,,,,
spindle,GO:0005819,GO:0015630|GO:0043232,,GO:0005819,,,,,,,,,,,
spindle envelope,GO:0070732,GO:0031967,,GO:0070732,,,,,,,,,,,
spindle matrix,GO:1990047,GO:0005856|GO:0110165,,GO:1990047,,,,,,,,,,,
spindle microtubule,GO:0005876,GO:0005819|GO:0005874,,GO:0005876,,,,,,,,,,,
spindle midzone,GO:0051233,GO:0005819|GO:0110165,,GO:0051233,,,,,,,,,,,
spindle pole,GO:0000922,GO:0005819|GO:0110165,,GO:0000922,,,,,,,,,,,
spindle pole body,GO:0005816,GO:0005815,,GO:0005816,,,,,,,,,,,
spindle pole centrosome,GO:0031616,GO:0000922|GO:0005813,,GO:0031616,,,,,,,,,,,
spine apparatus,GO:0097444,GO:0012505|GO:0043227|GO:0043197,,GO:0097444,,,,,,,,,,,
spine apparatus lumen,GO:0098899,GO:0060205|GO:0097444,,GO:0098899,,,,,,,,,,,
spine apparatus membrane,GO:0098897,GO:0098588|GO:0097444,,GO:0098897,,,,,,,,,,,
spine synapse,GO:0106033,GO:0032279,,GO:0106033,,,,,,,,,,,
spiny bracelet of Nageotte,GO:0097455,GO:0097386,,GO:0097455,,,,,,,,,,,
spitzenkorper,GO:0031521,GO:0012505|GO:0032991|GO:0001411,,GO:0031521,,,,,,,,,,,
spliceosomal complex,GO:0005681,GO:1990904|GO:0140513,,GO:0005681,,,,,,,,,,,
spliceosomal snRNP complex,GO:0097525,GO:0030532,,GO:0097525,,,,,,,,,,,
spliceosomal tri-snRNP complex,GO:0097526,GO:0097525,,GO:0097526,,,,,,,,,,,
split septin rings,GO:0032176,GO:0005856|GO:0032156,,GO:0032176,,,,,,,,,,,
spongiome,GO:0062160,GO:0062159|GO:0110165,,GO:0062160,,,,,,,,,,,
spore inner membrane,GO:0140549,GO:0016020,,GO:0140549,,,,,,,,,,,
spore wall,GO:0031160,GO:0005618,,GO:0031160,,,,,,,,,,,
sporoplasm,GO:0044100,GO:0005622,,GO:0044100,,,,,,,,,,,
spot adherens junction,GO:0005914,GO:0005912,,GO:0005914,,,,,,,,,,,
SREBP-SCAP complex,GO:0032936,GO:0098796,,GO:0032936,,,,,,,,,,,
SREBP-SCAP-Insig complex,GO:0032937,GO:0140534|GO:0098796|GO:0005789,,GO:0032937,,,,,,,,,,,
SRF-myogenin-E12 complex,GO:0070514,GO:0090575,,GO:0070514,,,,,,,,,,,
Ssh1 translocon complex,GO:0071261,GO:0071256,,GO:0071261,,,,,,,,,,,
starch grain,GO:0043036,GO:0009536|GO:0110165,,GO:0043036,,,,,,,,,,,
starch utilization system complex,GO:0044570,GO:0098796|GO:0009279,,GO:0044570,,,,,,,,,,,
static microtubule bundle,GO:0099070,GO:0097427,,GO:0099070,,,,,,,,,,,
Ste12p-Dig1p-Dig2p complex,GO:1990526,GO:0032991,,GO:1990526,,,,,,,,,,,
stereocilia ankle link,GO:0002141,GO:0002139,,GO:0002141,,,,,,,,,,,
stereocilia ankle link complex,GO:0002142,GO:0002141|GO:0032991,,GO:0002142,,,,,,,,,,,
stereocilia coupling link,GO:0002139,GO:0110165|GO:0032421,,GO:0002139,,,,,,,,,,,
stereocilia tip link,GO:0002140,GO:0002139,,GO:0002140,,,,,,,,,,,
stereocilia tip-link density,GO:1990427,GO:0042995|GO:0002140|GO:0110165,,GO:1990427,,,,,,,,,,,
stereocilium,GO:0032420,GO:0043005|GO:0043226|GO:0098858|GO:0032421,,GO:0032420,,,,,,,,,,,
stereocilium base,GO:0120044,GO:0110165|GO:0032420,,GO:0120044,,,,,,,,,,,
stereocilium coat,GO:0120234,GO:0030112|GO:0032420,,GO:0120234,,,,,,,,,,,
stereocilium membrane,GO:0060171,GO:0005622|GO:0032420|GO:0032589,,GO:0060171,,,,,,,,,,,
stereocilium shaft,GO:0120043,GO:0110165|GO:0032420,,GO:0120043,,,,,,,,,,,
stereocilium tip,GO:0032426,GO:0110165|GO:0032420,,GO:0032426,,,,,,,,,,,
steroid hormone aporeceptor complex,GO:0005831,GO:0005829|GO:0032991,,GO:0005831,,,,,,,,,,,
stigma papilla,GO:0090397,GO:0090395,,GO:0090397,,,,,,,,,,,
STING complex,GO:1990231,GO:0098796|GO:0030659,,GO:1990231,,,,,,,,,,,
storage vacuole,GO:0000322,GO:0005773,,GO:0000322,,,,,,,,,,,
stress fiber,GO:0001725,GO:0097517|GO:0042641,,GO:0001725,,,,,,,,,,,
striated muscle dense body,GO:0055120,GO:0110165|GO:0043292,,GO:0055120,,,,,,,,,,,
striated muscle thin filament,GO:0005865,GO:0015629|GO:0036379|GO:0030017,,GO:0005865,,,,,,,,,,,
stromal side of plastid inner membrane,GO:0098570,GO:0009528|GO:0098552,,GO:0098570,,,,,,,,,,,
stromal side of plastid thylakoid membrane,GO:0098572,GO:0055035|GO:0098552,,GO:0098572,,,,,,,,,,,
stromule,GO:0010319,GO:0009526|GO:0110165,,GO:0010319,,,,,,,,,,,
sub-surface cisterna,GO:1990040,GO:1990039,,GO:1990040,,,,,,,,,,,
subapical complex,GO:0035003,GO:0098797|GO:0043296,,GO:0035003,,,,,,,,,,,
subapical part of cell,GO:0120219,GO:0110165,,GO:0120219,,,,,,,,,,,
subcortical maternal complex,GO:0106333,GO:0032991,,GO:0106333,,,,,,,,,,,
suberin network,GO:0048225,GO:0009531|GO:0110165,,GO:0048225,,,,,,,,,,,
subpellicular microtubule,GO:0020025,GO:0020007|GO:0005874,,GO:0020025,,,,,,,,,,,
subpellicular network,GO:0020038,GO:0020039|GO:0005856|GO:0110165,,GO:0020038,,,,,,,,,,,
subplasmalemmal coating,GO:0044280,GO:0031234|GO:0110165,,GO:0044280,,,,,,,,,,,
subrhabdomeral cisterna,GO:0016029,GO:0016028|GO:0098827|GO:0120082,,GO:0016029,,,,,,,,,,,
subsynaptic reticulum,GO:0071212,GO:0005737|GO:0043231|GO:0061174,,GO:0071212,,,,,,,,,,,
subtelomeric heterochromatin,GO:0140720,GO:0000792|GO:0099115,,GO:0140720,,,,,,,,,,,
succinate-CoA ligase complex,GO:0042709,GO:0045239,,GO:0042709,,,,,,,,,,,
succinate-CoA ligase complex (ADP-forming),GO:0009361,GO:0042709,,GO:0009361,,,,,,,,,,,
succinate-CoA ligase complex (GDP-forming),GO:0045244,GO:0042709,,GO:0045244,,,,,,,,,,,
sucrase-isomaltase complex,GO:0070014,GO:0098797|GO:1902687,,GO:0070014,,,,,,,,,,,
sulfate adenylyltransferase complex (ATP),GO:0009336,GO:1902503|GO:0005737,,GO:0009336,,,,,,,,,,,
sulfite reductase complex (NADPH),GO:0009337,GO:0140535|GO:1902494,,GO:0009337,,,,,,,,,,,
sulfopyruvate decarboxylase complex,GO:0044681,GO:1902494,,GO:0044681,,,,,,,,,,,
sulfurtransferase complex,GO:1990228,GO:0005829|GO:1990234,,GO:1990228,,,,,,,,,,,
SUMO activating enzyme complex,GO:0031510,GO:1902494|GO:0140513,,GO:0031510,,,,,,,,,,,
SUMO ligase complex,GO:0106068,GO:1990234,,GO:0106068,,,,,,,,,,,
SUMO-targeted ubiquitin ligase complex,GO:0033768,GO:0000152,,GO:0033768,,,,,,,,,,,
super elongation complex,GO:0032783,GO:0008023,,GO:0032783,,,,,,,,,,,
superoxide dismutase complex,GO:1902693,GO:1990204,,GO:1902693,,,,,,,,,,,
superoxide dismutase copper chaperone complex,GO:1902694,GO:1902695,,GO:1902694,,,,,,,,,,,
